omega,a,N,depth,node_index,d,e,span_width,theta_mean,theta_std,theta_min,theta_max,minimum_cosine,minimum_sine,left_phase_summary,right_phase_summary,local_reconstruction_residual,unitarity_residual,symmetry_residual,control
2,2,64,5,17,31,64,4,0.49766109346042686,0.08160424073003769,0.41605685273038917,0.5792653341904646,0.8368650385945438,0.40415684821853076,0.0,0.0,8.310211958457393e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,4,9,15,32,8,1.0007883677120017,0.6357708905550165,9.058598589645765e-14,1.5596092797519712,0.011186813701189194,9.058598589645765e-14,0.31615148108523095,-0.0009634243630045058,1.3400451421913797e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,18,15,64,4,0.7400616219577348,0.740061621957561,1.7385552991047735e-13,1.4801232439152958,0.09054888752156295,1.7385552991047735e-13,0.04297269365862315,-0.04297269365918672,7.994118509998682e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,19,17,64,4,0.3623202695488418,0.05146095940697385,0.3108593101418679,0.4137812289558156,0.915607036927324,0.30587687360800925,-0.11490020234446288,0.0,3.6861011681767833e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,3,5,7,16,16,0.7381705612237963,0.5903686267363031,1.7555549628097862e-14,1.439721979993719,0.13069934895022767,1.7555549628097862e-14,0.06048648440642124,0.15659474021271938,4.308932607422293e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,4,10,7,32,8,0.7143972507771713,0.6021581226833652,0.11544228318763829,1.5092459970183105,0.06151147381718358,0.11518603896807615,0.02539652586473367,-0.034750336518106585,1.1780431001418993e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,20,7,64,4,0.05645565951154221,0.05645565951154221,0.0,0.11291131902308442,0.993632286479759,0.0,0.9434395866888117,-0.9434395866887418,2.990647269016228e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,21,25,64,4,0.6655552267669439,0.6655552267662397,7.04225921612038e-13,1.3311104535331835,0.23739749147461275,7.04225921612038e-13,5.551115123125783e-17,0.0,7.704435106077258e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,4,11,9,32,8,0.6520580976232278,0.6215159890553335,0.0,1.3824036891341303,0.18728021506252276,0.0,-0.3782546071112243,-0.0006465047332436802,2.191372295577203e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,22,9,64,4,0.07273427211131371,0.07273427211122777,8.594742459798272e-14,0.14546854422254146,0.9894380961667913,8.594742459798272e-14,0.9893380001701159,-0.9893380001701204,5.358360411624837e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,23,23,64,4,0.2477930676453741,0.16024494172539103,0.08754812591998307,0.4080380093707651,0.9179011248958903,0.08743633079302791,1.1102230246251565e-16,0.9943407622749095,7.134322931147718e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,2,3,3,8,32,0.8334630545497252,0.5222274137594861,7.915410230237945e-14,1.5646888907472691,0.0061073980790152475,7.915410230237945e-14,0.007691704454064047,-0.04620542609717604,3.764768999554867e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,3,6,3,16,16,0.7176808415586704,0.5162842119534405,4.675301458674201e-13,1.5341268245423147,0.036661284849404875,4.675301458674201e-13,-0.0554925471172909,0.010325069748474809,2.335133938335346e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,4,12,3,32,8,0.4748388911470799,0.5275908155845501,4.968853851074527e-14,1.2748857039180619,0.29161101537694856,4.968853851074527e-14,-0.24266919554373362,-0.06993059250129996,2.820642652384066e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,24,3,64,4,0.5588062144160817,0.5588062144131343,2.947409299065151e-12,1.117612428829216,0.43783025629903244,2.947409299065151e-12,-2.220446049250313e-16,0.9845139617040098,3.1989462859347423e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,25,29,64,4,0.4136209505098032,0.4136209505096007,2.0246682299799783e-13,0.8272419010194039,0.6769084783277934,2.0246682299799783e-13,0.9905410624332491,0.0,1.1601760703665406e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,4,13,13,32,8,0.9712625750760189,0.5947685549642892,1.1411520045423066e-12,1.5454804910625002,0.025313131701560864,1.1411520045423066e-12,0.4377349331495175,-0.3181452678715971,1.7385000023977703e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,26,13,64,4,0.7048164180455729,0.7020462471821797,0.0027701708633933167,1.4068626652277525,0.16320038200282225,0.00277016732041696,-1.1102230246251565e-16,-0.8635620207917026,9.942418041532878e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,27,19,64,4,0.3037373953090334,0.3037373953082371,7.962526896206522e-13,0.6074747906172705,0.8210920132771901,7.962526896206522e-13,0.0,0.0,6.660364698097502e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,3,7,5,16,16,0.8496874031046944,0.492913749347497,0.0,1.5651850397702893,0.005611257577982815,0.0,-0.07261110179254188,-0.22420371352603763,1.1216762601282673e-14,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,4,14,5,32,8,0.7984202553568455,0.7003246753330301,2.93796279002654e-13,1.5652433950786118,0.0055529031788404005,2.93796279002654e-13,0.08349115708731775,-0.22566472660523842,1.2093298046128848e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,28,5,64,4,0.7364951530644906,0.3825645468567319,0.3539306062077587,1.1190596999212226,0.4365286180612726,0.346587453339754,0.0,-0.43927664355857304,7.158142069549929e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,29,27,64,4,0.23776209643486393,0.23776209643422846,6.354625696216261e-13,0.4755241928690924,0.8890528659022663,6.354625696216261e-13,1.1102230246251565e-16,0.8824188088116853,8.473148786741247e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,4,15,11,32,8,0.3151571775394928,0.42427588405053357,2.8935291986807994e-13,1.0320256425287997,0.513081208656056,2.8935291986807994e-13,0.08044047076631505,0.08044047076635534,1.4950977482333979e-15,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,30,11,64,4,7.411108835068963e-13,6.199593419064911e-13,1.211515416004052e-13,1.3610702254133875e-12,1.0,1.211515416004052e-13,1.1102230246251565e-16,0.0,7.827023993884799e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
2,2,64,5,31,21,64,4,0.21578571627448026,0.04434476893151382,0.17144094734296644,0.2601304852059941,0.9663564246987719,0.17060234868758467,0.9777003145818132,0.0,5.266754287348888e-16,6.685245323322438e-15,2.2292765653681763e-16,zeta
1.5,2,16,0,0,1,2,32,1.0596505206934097,0.5639243069028692,0.08456492182739449,1.5707909522622792,5.374532617432423e-06,0.08446416738203812,0.03891812897344812,-0.03397262645311928,3.2165369940937414e-15,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,1,0,1,4,16,0.49449623128618864,0.21694911923922858,0.22806657738962488,0.8839484010691849,0.6341029993465922,0.22609458998108556,-0.06963044281598534,-0.05155875867865927,2.7704768715386043e-15,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,2,0,1,8,8,0.2815577675899307,0.24145329982179778,0.02598278153936665,0.5315538214384677,0.8620205207237319,0.025979858120702144,0.03587410825407422,0.2586415091044956,1.6360899299595233e-15,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,3,0,1,16,4,0.03847276801675875,0.022617995753360327,0.015854772263398428,0.06109076377011908,0.9981345395701205,0.015854108026012434,-0.04134375147830766,0.0,4.758469658730512e-16,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,3,1,7,16,4,1.3268482987635801,0.1706216522527052,1.156226646510875,1.4974699510162854,0.07326068375285756,0.9152897363372484,-5.551115123125783e-17,0.0,6.150145098903316e-16,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,2,1,3,8,8,1.27155697518687,0.19664367369710878,1.026486382047035,1.5695221692572952,0.0012741571928404942,0.8554848242826503,0.11040809783364827,0.03552439689378137,1.4537154951781424e-15,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,3,2,3,16,4,0.4774507722211265,0.4774507722211265,0.0,0.954901544442253,0.5776891256875595,0.0,-1.3877787807814457e-16,0.0,8.347528268826791e-16,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,3,3,5,16,4,0.7595473051004716,0.7595473051004716,0.0,1.5190946102009433,0.051678685975912436,0.0,-0.5278029255715172,0.0,7.524255336051188e-15,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,1,1,1,4,16,0.4944962312861887,0.2169491192392287,0.22806657738962444,0.8839484010691847,0.6341029993465924,0.22609458998108511,-0.18556706980249768,0.21812741204095035,2.5091418755174644e-15,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,2,2,1,8,8,0.28155776758993123,0.24145329982179797,0.025982781539367204,0.5315538214384689,0.8620205207237314,0.0259798581207027,-0.2586415091044945,0.03587410825407397,1.7760633235242727e-15,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,3,4,1,16,4,0.038472768016759085,0.02261799575336036,0.015854772263398723,0.06109076377011944,0.9981345395701205,0.01585410802601273,0.041343751478328875,0.0,9.9935599006868e-16,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,3,5,7,16,4,1.3268482987635797,0.17062165225270487,1.1562266465108748,1.4974699510162846,0.07326068375285845,0.9152897363372483,2.7755575615628914e-16,0.0,1.220831992885538e-15,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,2,3,3,8,8,1.2715569751868707,0.19664367369710906,1.0264863820470354,1.569522169257296,0.001274157192839606,0.8554848242826505,-0.1104080978336506,0.035524396893780896,2.164546922609101e-15,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,3,6,3,16,4,0.4774507722211256,0.4774507722211256,0.0,0.9549015444422512,0.5776891256875609,0.0,0.32592386472933055,-0.32592386472933177,1.2460212656545422e-15,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,16,3,7,5,16,4,0.7595473051004697,0.7595473051004697,0.0,1.5190946102009395,0.051678685975916204,0.0,0.5278029255715133,0.0,1.0014937521013703e-14,4.126026464158286e-15,1.3946557601879738e-16,zeta
1.5,2,32,0,0,1,2,64,1.2575675770149635,0.5045912888818544,0.04385819414707721,1.5707963267772471,1.7649498699410996e-11,0.04384413499212527,0.00037183240643999874,-0.004533172099102336,1.092906309648843e-14,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,1,0,1,4,32,0.5947894068893946,0.39103432418007106,0.011057661441539324,1.3385806905991664,0.23013425270190016,0.01105743610274783,0.07264982243732282,-0.0006059712183673037,1.1346876157047834e-14,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,2,0,1,8,16,0.43473719105946435,0.23670849209496161,0.04773310152035784,0.7043505010295287,0.7620322883950863,0.047714977345813536,0.02214944367078059,0.0022919202915323567,3.6921187174614905e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,3,0,1,16,8,0.12280523670738519,0.07316599737869438,0.037684547710785644,0.20342748998017424,0.9793798852814737,0.03767562888186033,-0.6092443558223877,0.10963201001838103,5.131483731971535e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,0,1,32,4,0.003790491940884063,0.0035968044070934023,0.00019368753379066058,0.007387296347977465,0.9999727140504217,0.00019368753257963377,-0.039644618660977765,0.0,5.166960615990708e-16,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,1,15,32,4,1.3680868101260746,0.17764534060182513,1.1904414695242496,1.5457321507278998,0.02506155187621193,0.9285329532834349,0.0,0.0,7.56306020055247e-16,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,3,1,7,16,8,1.4315045491183724,0.07072784410315323,1.3517593278213036,1.5372473093496812,0.0335427243583685,0.9761071521396923,-0.367880434236413,0.32783626863009185,2.234082144360277e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,2,7,32,4,0.9825138554724188,0.14910571845048104,0.8334081370219377,1.1316195739228998,0.42519448660462006,0.7402271500412465,0.5215219110291336,0.0,6.637578045839997e-16,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,3,9,32,4,0.6280203377123141,0.3585574456332789,0.2694628920790352,0.986577783345593,0.5515477040186382,0.26621374925728913,-0.9993100748841429,0.0,1.670644399675984e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,2,1,3,8,16,1.1324417140148784,0.22902844666832017,0.7668930777703469,1.4991760688131428,0.07155904479249156,0.6939013897154117,0.24138588813552775,0.0692827994455982,4.5126771396636466e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,3,2,3,16,8,1.0435052208266722,0.049664161788122635,0.9873887161111561,1.109229639816776,0.4453513953338206,0.8345903448890896,0.1197638937158186,0.2515441067919131,1.541598897441159e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,4,3,32,4,0.6387041983858113,0.134313821164237,0.5043903772215742,0.7730180195500482,0.715806453519316,0.4832738241612204,0.2810395827629081,0.0,9.01847133375873e-16,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,5,13,32,4,0.9974260075301218,0.147617808054483,0.8498081994756388,1.1450438155846048,0.41300623179519713,0.7511538062087767,5.551115123125783e-17,0.967020160360647,9.15361142707792e-16,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,3,3,5,16,8,0.7681982419099603,0.1445954239806643,0.5886245256003774,0.9818209423423426,0.5555093362787697,0.5552175593435463,-0.018851561585552998,0.30597028748735333,1.0338215894112893e-14,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,6,5,32,4,1.3148016121928308,0.09306894463623627,1.2217326675565945,1.407870556829067,0.1622059205367642,0.9396933702047027,-5.551115123125783e-17,0.798569187893352,9.959826009906468e-16,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,7,11,32,4,0.5422385697569064,0.12485276204615792,0.4173858077107485,0.6670913318030643,0.785624589824435,0.40537207239424145,0.0,0.9898810982343507,1.1210339306498574e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,1,1,1,4,32,0.5947894068893943,0.39103432418007095,0.011057661441539414,1.3385806905991662,0.23013425270190038,0.01105743610274792,-0.011940845183534561,0.09398722693684836,1.1384409087878738e-14,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,2,2,1,8,16,0.4347371910594642,0.23670849209496106,0.04773310152035745,0.7043505010295269,0.7620322883950875,0.04771497734581315,0.0984721657416744,-0.11832968912092265,3.595594412170435e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,3,4,1,16,8,0.12280523670738569,0.07316599737869434,0.03768454771078645,0.20342748998017526,0.9793798852814736,0.037675628881861135,0.4540280912992506,0.26484827454153254,5.603812111082882e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,8,1,32,4,0.003790491940884119,0.003596804407093118,0.0001936875337910004,0.007387296347977237,0.9999727140504217,0.0001936875325799736,0.039644618660992774,0.0,1.149550059433234e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,9,15,32,4,1.3680868101260746,0.17764534060182557,1.190441469524249,1.5457321507279,0.02506155187621171,0.9285329532834347,5.551115123125783e-17,0.0,1.0311063393278301e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,3,5,7,16,8,1.4315045491183729,0.07072784410315294,1.3517593278213043,1.537247309349681,0.03354272435836871,0.9761071521396925,-0.02741547518638665,0.7231321780528701,1.6630702034688314e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,10,7,32,4,0.9825138554724198,0.14910571845047954,0.8334081370219403,1.1316195739228994,0.42519448660462045,0.7402271500412483,0.0,0.5215219110291334,9.931898319059265e-16,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,11,9,32,4,0.6280203377123154,0.35855744563327785,0.2694628920790375,0.9865777833455932,0.5515477040186381,0.26621374925729135,0.0,0.9993100748841428,8.464033091216314e-16,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,2,3,3,8,16,1.1324417140148784,0.2290284466683205,0.766893077770346,1.499176068813143,0.07155904479249134,0.693901389715411,-0.1208343187085681,0.18983436887255825,4.0814503569523124e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,3,6,3,16,8,1.0435052208266717,0.04966416178812196,0.9873887161111574,1.1092296398167767,0.44535139533382,0.8345903448890902,-0.281103500188766,0.09020450031900229,1.6099625413282765e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,12,3,32,4,0.6387041983858073,0.13431382116423923,0.5043903772215681,0.7730180195500466,0.7158064535193172,0.48327382416121506,-2.7755575615628914e-17,-0.2810395827628985,1.0066778767672366e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,13,13,32,4,0.9974260075301227,0.14761780805448232,0.8498081994756403,1.145043815584605,0.41300623179519697,0.7511538062087778,1.1102230246251565e-16,0.9670201603606535,1.4635890670870035e-15,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,3,7,5,16,8,0.76819824190996,0.1445954239806639,0.5886245256003781,0.9818209423423427,0.5555093362787696,0.5552175593435469,-0.07282213204673037,0.3976439811196176,1.067977485812631e-14,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,14,5,32,4,1.314801612192832,0.09306894463623716,1.221732667556595,1.4078705568290693,0.162205920536762,0.9396933702047028,2.220446049250313e-16,0.798569187893366,9.276950276664877e-16,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,32,4,15,11,32,4,0.5422385697569043,0.1248527620461587,0.4173858077107456,0.667091331803063,0.7856245898244358,0.4053720723942388,0.989881098234351,0.0,8.088351641273348e-16,5.195681034772228e-15,1.9958026812528363e-16,zeta
1.5,2,64,0,0,1,2,128,1.3960513603028264,0.40200241548007104,0.02298556777739095,1.5707963267948966,6.123233995736766e-17,0.02298354381245312,-0.040605784642934975,0.01977769032209189,1.1379025512429504e-14,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,1,0,1,4,64,0.7136367013038729,0.3633843058274765,0.0,1.4015876206219617,0.16840240903986214,0.0,-0.03577592901159975,0.06734463406190341,7.759999235921826e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,2,0,1,8,32,0.49915388801906857,0.30832034365393335,0.0,1.051370246273562,0.4963819977078283,0.0,0.08537566494703952,-0.08226731752344736,8.836138360290498e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,3,0,1,16,16,0.1813435632221874,0.09192903534845805,0.0,0.2840215833706536,0.9599362823977409,0.0,-0.009565604890486239,-0.09395522468902047,2.8532900322362284e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,4,0,1,32,8,0.044550318364565966,0.034235728185901246,0.0,0.08359201790841335,0.9965082212517562,0.0,0.013172235769615598,-0.4374275772394723,1.8388561652183898e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,0,1,64,4,0.006466133439931777,0.006466133439931777,0.0,0.012932266879863555,0.9999163794021008,0.0,-0.9824490748475776,-0.9824490748475775,3.6971723020889365e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,1,31,64,4,1.5282820878231798,0.027369621776331288,1.5009124660468485,1.555651709599511,0.015144038275230084,0.997559116635584,-0.9899202089773813,0.9899202089773725,6.994887604466169e-16,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,4,1,15,32,8,1.5095182882968126,0.037050449955547925,1.470821101377325,1.5649523641053622,0.005843929425853068,0.9950066383038786,0.022049314234079798,-0.05867996970740394,1.86179032649963e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,2,15,64,4,0.7808919042913447,0.43803825780016514,0.3428536464911795,1.2189301620915098,0.34465023355523144,0.336176019191327,0.6596758773413232,0.0,1.5212636364796916e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,3,17,64,4,0.8064485433845299,0.40534908321458185,0.4010994601699479,1.2117976265991117,0.35133694353008055,0.3904307766147395,0.9724109417465548,0.0,1.1217935598282381e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,3,1,7,16,16,1.3754812554469846,0.08312162817274861,1.2750454006125218,1.5540077556453358,0.016787782500417632,0.9565835484101847,-0.014344736134844722,-0.0531411510055851,3.0289565682775514e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,4,2,7,32,8,1.0335465085717732,0.29539672547752704,0.8111539612315912,1.541077376142317,0.029714576136841368,0.7250823464144733,0.43162045256204423,0.09364486602630437,2.872659650768047e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,4,7,64,4,0.7309012576100846,0.6333513564437623,0.0975499011663223,1.364252614053847,0.20507830566534685,0.09739526089198015,-5.551115123125783e-17,-0.5790787910476489,9.532876803596697e-16,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,5,25,64,4,1.245118991953637,0.25741346822983974,0.9877055237237972,1.5025324601834766,0.0682108611997994,0.8347648231579211,5.551115123125783e-16,0.9783318195458772,1.8711586992371656e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,4,3,9,32,8,0.9064331010644033,0.34624731981142626,0.6621448642483205,1.504117988860788,0.06662894025975205,0.6148098664641237,0.11046053033898215,-0.2445178205651635,1.8341576727448796e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,6,9,64,4,1.2330747955561694,0.29203535039513934,0.9410394451610301,1.5251101459513088,0.045670289596165745,0.8081707163418529,0.8318577509543086,0.0,1.1202510754145508e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,7,23,64,4,0.820477076159521,0.5710130269949414,0.24946404916457957,1.3914901031544624,0.17834696289925606,0.24688463432495453,5.551115123125783e-17,0.9814191283187202,9.325631591502861e-16,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,2,1,3,8,32,1.0635144294094367,0.32626935997603507,0.49447881503557267,1.5647048518684665,0.006091437254720749,0.4745729603136637,0.016027824877756117,-0.07735103795212087,3.465830496307568e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,3,2,3,16,16,1.0013846925475862,0.2349941642341478,0.6217061092885968,1.4918765148411504,0.07883791426845282,0.58242287981741,-0.1157527988781305,-0.012119680315267122,2.8130438031325696e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,4,4,3,32,8,0.6399883433500553,0.3715119294773237,0.20547439235587844,1.218992597137716,0.3445916231593167,0.20403159602815032,-0.181224023912195,-0.02376021385236099,1.0629847064308086e-14,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,8,3,64,4,0.5683069005097232,0.49451994168252605,0.07378695882719717,1.0628268421922493,0.4864041205646319,0.07372002134760966,1.1102230246251565e-16,-0.5896754915414593,1.1169671126420898e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,9,29,64,4,1.1976900287742351,0.3176996304306981,0.879990398343537,1.5153896592049332,0.055378323130529344,0.7707327611570399,-0.836010445991964,0.0,1.1152416119729368e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,4,5,13,32,8,1.2001704023470559,0.12404756947465283,1.0692845480193685,1.3785631139067542,0.19105144672561536,0.8768567739664037,0.03448628154019301,-0.20192472676340598,1.7211153195950786e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,10,13,64,4,0.6488649660136643,0.6386844600686471,0.010180505945017137,1.2875494260823115,0.2794746379491055,0.010180330090072326,-0.9967373124715606,0.0,7.785095823738101e-16,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,11,19,64,4,0.7935983977719745,0.008877366291224431,0.78472103148075,0.8024757640631989,0.6949285715324656,0.7066278145461596,1.1102230246251565e-16,0.8953265258523446,6.870602163608216e-16,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,3,3,5,16,16,0.818666407780277,0.30865053583160773,0.5515980064981518,1.340978733576156,0.22779991639037914,0.5240489007035418,0.019430609118744002,-0.1762168074348162,2.8871981485128706e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,4,6,5,32,8,1.11467867770303,0.21802790389655785,0.8522873248195335,1.382870811542364,0.18682133725419364,0.7527880343598672,0.22377576938198465,0.10133548131756462,1.4069116272970706e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,12,5,64,4,0.5181881736081415,0.2767480683101298,0.24144010529801166,0.7949362419182713,0.7003302791917141,0.2391012084212885,0.9986227872348737,0.0,8.527687902215352e-16,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,5,13,27,64,4,0.8470813024543684,0.523593002749789,0.3234882997045793,1.3706743052041575,0.19878891859860243,0.31787585767136733,-0.7789117537762311,0.0,1.5138128256932146e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
1.5,2,64,4,7,11,32,8,0.5468021415381714,0.26772528566434967,0.3119139219209846,0.9841269342810551,0.5535904049445043,0.3068807686966188,-0.00016795403727093428,-0.15007196106820608,8.920273039322661e-15,5.840586183695072e-15,2.3556176206266055e-16,zeta
